1.45	-0.11	0.63	0.46	0.11	-0.81	-0.52	0.06	-0.14	-0.11	0.56	0.86	-0.46	1.75	-0.46	1.18	TB
0.92	0.31	0.17	0.44	-0.24	-0.15	0.66	0.81	-0.26	0.67	1.38	0.49	-0.36	0.58	-0.28	0.91	HVD
1.11	0.40	0.79	0.61	0.94	-0.93	-0.18	-0.65	-0.20	0.43	0.18	1.40	-0.33	1.74	-0.62	0.41	TB
0.32	0.14	1.14	0.08	-0.06	1.15	0.10	0.08	0.66	-0.29	-0.76	1.43	-0.27	1.38	1.08	0.20	Septic
0.14	0.15	0.48	0.11	0.24	0.62	0.42	0.47	0.44	0.29	0.01	0.57	0.65	0.71	0.65	0.39	CD
0.40	0.93	0.61	0.64	-0.50	0.43	0.94	0.52	1.27	0.77	0.51	0.11	-1.57	0.05	1.16	0.55	CA
-0.75	1.12	0.86	0.68	0.04	1.26	0.61	-0.10	0.93	0.01	-0.18	0.39	0.58	0.29	1.28	-0.15	CD
-0.28	0.35	1.02	0.45	0.59	2.36	-0.09	-0.47	-0.25	-0.53	-0.55	1.40	1.31	0.60	1.41	0.19	Septic
1.56	0.21	0.40	0.67	-0.78	-1.34	0.09	1.12	-0.42	0.62	0.87	0.84	-0.62	1.83	-1.29	1.16	TB
-0.13	1.13	0.55	0.88	0.11	0.65	0.66	0.38	0.70	0.31	0.73	-0.18	0.45	-0.43	0.68	0.08	CA
0.08	0.12	0.65	0.43	-0.77	0.50	0.23	0.53	0.37	0.48	0.07	0.86	-0.33	1.50	0.67	0.62	Septic
0.67	0.03	0.48	0.21	0.35	-0.31	0.40	0.46	0.15	0.74	0.49	0.40	-0.25	0.90	0.12	0.57	TB
0.40	-0.15	0.13	-0.05	0.45	0.05	-0.06	0.86	0.04	0.05	0.47	0.90	0.89	1.11	-0.66	1.08	TB
1.30	-2.16	0.30	-0.53	1.53	0.33	-0.61	1.09	-1.49	-0.06	0.61	0.84	1.02	1.52	-0.89	1.43	TB
0.80	-0.04	0.17	0.30	0.68	0.78	0.11	0.29	0.26	0.45	-0.12	0.59	0.30	0.72	0.19	0.40	TB
0.29	0.18	0.84	0.39	-0.07	0.84	0.31	-0.08	0.28	0.47	0.18	0.75	-0.17	0.99	0.68	0.44	Septic
0.32	0.59	0.33	0.41	-0.19	0.05	0.89	0.83	1.01	0.28	0.51	0.07	0.32	0.05	0.11	0.57	HVD
0.50	0.30	0.30	0.16	0.46	1.27	0.23	-0.10	0.60	-0.34	0.21	0.56	0.36	0.61	0.79	-0.12	CD
0.26	-0.13	0.55	0.83	-0.42	0.72	0.49	0.12	1.36	1.25	0.70	0.66	-0.81	0.70	0.86	-0.38	CD
0.04	0.12	0.74	0.17	-0.90	1.14	-0.07	0.28	0.17	0.30	-0.15	1.12	0.30	1.36	0.68	0.57	Septic
0.65	0.14	1.13	0.37	0.70	0.98	-0.30	-0.55	-0.18	0.26	0.07	0.95	-0.44	1.57	0.26	0.28	Septic
0.52	0.90	1.14	0.72	-0.88	-1.21	0.67	0.93	0.84	0.65	1.10	0.56	-0.15	0.09	0.25	0.75	CD
0.95	-0.47	0.77	0.58	1.35	-0.14	-0.23	-0.19	-0.69	0.64	0.58	0.75	0.55	1.15	0.15	0.11	TB
0.14	0.66	0.53	-0.26	0.76	0.70	0.05	0.76	1.24	-0.28	0.41	0.34	0.39	-0.76	0.99	0.55	CD
-0.21	-0.10	1.25	0.49	-0.64	1.85	-0.09	-0.43	0.34	0.09	-0.61	0.99	0.69	1.10	1.07	-0.01	CD
0.77	0.98	0.72	0.85	-0.73	-1.96	1.30	1.75	0.49	0.88	0.98	0.09	-0.55	-0.13	-0.01	1.18	HVD
0.93	0.61	-0.38	-0.30	2.35	0.44	0.72	0.98	0.28	0.02	1.32	-0.16	1.33	-0.58	-0.04	0.38	HVD
0.66	0.86	0.34	0.61	0.25	0.03	0.42	0.61	0.99	0.84	0.74	-0.08	-0.20	0.00	0.25	0.44	CA
0.25	-0.06	0.70	0.44	0.64	1.05	-0.15	-0.64	0.37	0.17	0.20	0.87	0.77	0.84	0.91	-0.16	Septic
0.12	-0.20	0.80	0.14	0.84	0.46	0.19	-0.10	-0.86	0.64	0.29	0.90	0.70	1.13	0.38	0.61	Septic
0.08	0.38	0.56	0.63	-0.24	0.98	-0.02	-0.28	0.92	0.28	0.18	0.91	-0.02	0.69	1.06	-0.04	Septic
0.40	0.13	0.70	0.28	-0.14	2.27	-1.10	-1.14	0.38	-0.08	-0.39	1.30	0.89	1.31	1.26	-0.69	Septic
0.24	0.24	0.47	0.46	-0.14	1.13	-0.63	-0.85	-0.26	0.09	-0.29	1.02	1.08	1.88	-0.06	-0.29	Septic
0.31	0.60	0.57	0.72	-0.30	-0.16	1.08	0.80	1.16	0.43	0.60	0.29	0.04	-0.04	0.10	0.39	CA
0.44	0.24	0.28	0.76	-0.47	0.43	-0.14	-0.25	-0.04	0.31	0.33	1.04	1.24	1.53	0.08	0.08	Septic
0.61	0.46	-0.09	0.43	0.59	-0.40	0.57	1.26	0.45	0.69	0.63	-0.07	0.09	0.47	-0.30	0.75	HVD
1.66	-0.05	1.20	0.85	-0.25	-1.78	0.67	1.60	-0.91	0.95	0.99	0.64	-2.22	1.19	-1.17	1.95	TB
0.85	0.49	0.08	0.34	-0.49	-0.24	1.02	1.23	0.08	0.28	0.85	0.40	-0.27	0.49	-0.40	1.25	HVD
0.09	0.90	0.53	0.91	0.03	0.28	0.68	0.78	0.78	0.79	0.30	0.13	-0.16	0.29	0.56	0.23	CA
-0.17	0.42	0.76	0.52	0.27	1.11	0.47	0.27	0.80	0.08	-0.06	0.17	0.19	0.21	1.26	-0.12	CD
0.36	0.72	0.57	0.64	1.03	-0.11	0.24	0.69	1.06	0.43	0.74	0.39	0.31	-0.05	0.52	0.32	CD
0.04	0.31	0.44	0.48	0.08	1.51	0.03	-0.19	0.26	0.10	0.01	0.65	0.19	0.84	1.24	0.00	Septic
0.40	0.13	0.64	0.18	-0.67	1.43	-0.89	-0.04	0.29	0.21	-0.10	1.32	-0.05	1.19	0.88	0.30	Septic
0.60	-0.07	0.10	0.28	0.24	0.27	0.50	1.14	0.00	-0.19	0.54	0.10	0.75	0.44	0.14	0.85	TB
-0.22	0.55	0.13	0.07	-0.07	1.31	0.44	0.33	0.60	0.09	-0.51	0.52	0.94	0.91	0.75	0.51	Septic
-0.05	0.74	0.58	-0.42	0.30	1.45	0.53	-0.22	0.54	0.14	0.05	0.88	0.54	1.12	0.90	-0.32	Septic
0.71	0.47	0.32	-0.58	0.18	-0.27	0.89	1.09	0.08	0.66	0.39	0.29	-0.07	0.51	0.20	1.14	HVD
0.32	0.28	0.40	0.30	0.20	1.13	0.13	0.18	0.12	0.34	0.23	0.47	0.54	0.64	0.70	0.15	Septic
0.45	0.11	0.17	0.51	-0.11	0.89	0.42	0.15	0.41	0.54	0.31	0.55	0.46	0.63	0.58	-0.03	Septic
0.52	0.59	0.76	0.54	-0.15	0.32	0.47	0.05	0.67	0.47	0.43	0.62	-0.02	0.62	0.64	0.35	CD
-0.09	0.10	0.73	0.34	-0.03	2.34	-0.55	-1.37	-0.41	-0.03	-0.95	1.31	1.22	1.77	1.28	-0.80	Septic
-0.55	0.88	0.88	-0.45	1.77	0.14	0.53	0.63	1.39	0.07	0.03	0.53	1.12	-0.55	1.19	0.21	CD
0.52	0.91	0.00	0.56	-0.74	-0.48	1.34	1.19	0.26	0.73	0.61	0.17	-0.30	0.55	-0.33	1.49	CA
-0.38	1.11	0.80	0.51	-0.04	1.25	0.59	0.06	1.08	0.17	0.06	0.54	0.15	0.26	1.03	-0.18	CD
0.40	0.97	1.02	0.54	-0.03	-0.82	0.94	0.69	1.03	0.65	0.56	0.56	-0.44	0.29	0.45	0.61	CD
0.40	1.21	0.87	0.92	-0.24	-0.77	0.40	0.64	0.72	0.76	0.59	0.67	-0.55	0.10	0.87	0.76	CD
-0.16	0.88	0.63	0.07	-0.04	0.98	0.57	0.41	1.03	0.25	0.15	0.57	0.20	0.35	0.73	0.12	CD
-0.34	1.19	1.01	0.74	-0.49	1.09	0.11	-0.18	1.57	0.46	-0.11	1.09	0.09	0.60	1.27	-0.60	CD
-0.91	1.50	0.77	0.62	0.21	0.04	1.30	0.62	1.46	-0.12	0.44	0.25	-0.64	-0.10	0.52	0.42	CD
0.40	-0.07	0.44	0.41	0.40	1.34	-0.63	-0.21	0.53	0.21	0.28	0.83	0.84	0.61	0.93	0.01	CD
-0.04	0.05	1.46	0.02	-0.09	1.81	-0.76	-0.98	0.68	-0.25	0.16	1.65	0.91	1.43	1.63	-0.76	Septic
-0.19	0.81	0.37	0.76	0.23	0.37	0.53	0.62	1.01	0.39	0.31	0.16	0.64	-0.16	0.76	0.17	CA
-0.13	0.13	0.39	0.07	0.16	1.59	-0.13	-0.14	0.18	0.12	0.14	0.97	0.81	1.06	0.85	0.13	Septic
-0.20	0.07	0.08	0.28	0.63	1.48	0.01	0.21	0.33	0.15	-0.30	0.68	0.51	1.23	0.76	-0.17	Septic
1.05	-0.08	-0.12	0.42	0.39	-0.25	0.63	0.98	0.12	0.77	0.97	0.16	-0.42	0.55	-0.03	0.71	HVD
0.09	0.80	0.48	0.33	0.70	1.27	0.15	0.00	0.68	-0.40	-0.10	0.76	0.45	0.60	0.63	-0.13	Septic
0.18	0.09	0.32	0.11	0.75	1.20	-0.06	-0.11	0.09	0.30	0.41	0.79	0.53	0.76	0.71	0.20	Septic
-0.10	-0.19	0.63	0.54	-0.46	1.15	-0.19	-0.78	0.44	0.34	0.20	1.31	0.61	1.08	0.59	0.24	CD
-0.17	0.28	1.58	0.12	0.80	0.93	-0.54	0.39	0.24	-1.23	-0.34	1.50	0.12	1.14	1.12	0.46	CD
0.40	1.00	0.72	0.25	-0.34	-0.28	1.10	1.42	1.14	0.35	0.48	0.04	0.11	-0.17	0.40	0.83	CA
0.11	1.52	0.70	0.90	-0.34	-0.09	1.08	0.44	1.51	1.03	0.54	0.33	-0.46	-0.28	1.18	-0.12	CA
0.40	0.09	0.98	0.66	-0.76	0.74	-0.64	-0.74	-0.15	0.20	0.53	1.42	-0.17	1.85	0.05	0.48	TB
0.07	1.06	1.16	0.83	-0.46	0.57	0.71	0.06	1.63	0.63	0.39	0.96	-0.86	0.26	0.96	0.12	CD
0.94	-0.36	-0.60	-0.01	0.38	0.36	0.30	1.48	-0.31	0.37	0.83	-0.08	0.70	0.69	0.38	0.81	TB
-0.15	0.31	0.42	0.10	-0.07	1.10	0.62	0.47	0.69	0.29	-0.07	0.79	0.66	0.71	0.95	0.47	CD
0.35	0.31	0.31	0.36	-0.09	1.19	0.12	0.07	0.34	0.00	0.41	0.71	0.64	0.77	0.64	0.06	Septic
0.40	-0.09	0.53	0.12	0.16	-0.97	0.88	0.90	-0.13	0.56	0.58	0.68	0.47	0.75	-1.48	1.93	TB
0.18	-0.32	1.15	0.16	0.46	1.36	-0.43	0.00	0.37	0.03	-0.63	1.23	0.23	1.23	1.18	0.18	Septic
0.67	0.79	0.17	0.64	-0.57	0.41	0.96	0.56	-0.05	0.46	0.75	0.09	0.86	0.14	0.00	0.66	CA
0.69	0.03	0.35	0.02	1.53	0.11	-0.22	0.12	0.36	0.41	0.47	0.52	1.09	0.64	-0.08	0.17	Septic
-0.20	0.47	0.77	0.74	-0.53	1.08	0.52	0.27	1.08	0.21	0.27	0.85	-0.01	0.56	1.20	-0.20	CD
0.51	1.67	0.61	0.51	-0.36	0.20	0.18	-0.39	1.96	0.49	0.40	0.77	-1.03	0.38	1.52	-0.27	CD
0.97	0.27	0.44	0.47	-0.32	-0.69	0.43	0.14	0.06	0.64	0.41	1.00	0.18	1.52	-0.55	0.39	TB
-0.48	0.13	1.19	0.02	0.09	2.44	-0.30	-1.30	0.74	-0.71	-0.24	1.10	1.13	1.44	1.62	-0.14	Septic
0.40	1.29	0.78	0.65	-0.13	1.03	0.60	0.02	1.36	0.37	0.24	0.11	-0.42	-0.12	1.64	-0.52	CD
0.40	0.58	1.00	0.83	-0.47	0.80	0.08	-0.63	0.20	-0.03	0.25	1.04	0.26	0.74	1.08	0.18	CD
1.07	0.84	0.04	0.48	-0.53	-0.61	1.44	1.30	0.25	0.85	0.92	0.17	-0.89	0.42	-0.59	0.96	HVD
0.52	0.14	0.54	0.55	-0.49	0.82	0.67	0.56	0.09	0.91	0.86	0.34	0.47	0.27	0.28	0.30	CA
0.40	0.21	0.61	0.69	0.69	0.77	-0.75	-0.11	0.07	0.28	0.48	1.04	0.02	0.95	0.77	0.15	Septic
-0.65	0.25	0.45	0.30	0.31	1.87	0.12	-0.10	0.43	0.01	0.35	1.26	1.25	0.92	0.94	-1.17	Septic
0.07	-0.08	0.63	0.40	-0.24	1.67	-0.24	-0.57	0.06	0.08	-0.10	1.06	0.48	1.53	0.97	-0.21	Septic
-0.62	0.49	0.44	0.67	-0.12	1.94	-0.11	-0.66	0.13	0.08	-0.53	1.00	1.23	1.75	0.79	-1.10	Septic
1.05	1.00	0.44	0.74	-0.23	0.08	0.50	0.21	1.14	1.05	1.11	0.14	0.02	-0.09	0.52	-0.11	HVD
0.40	-0.08	0.59	0.36	0.78	0.43	0.59	0.30	0.56	0.38	0.27	0.51	0.42	0.27	0.31	0.26	TB
-0.54	-0.27	0.62	0.05	0.29	1.82	-0.44	-0.49	-0.24	-0.51	0.23	1.01	0.94	1.13	1.18	0.23	Septic
-0.14	0.10	0.26	0.29	1.25	1.71	-0.40	-0.18	0.64	-0.44	-0.11	0.75	1.37	0.64	0.68	-0.21	CD
0.84	-0.15	-0.63	0.01	1.88	1.38	-0.23	0.19	0.27	-0.23	-0.02	-0.36	1.83	-0.01	0.89	0.33	TB
-0.36	0.67	0.44	0.32	-0.05	1.44	0.57	0.07	0.47	0.16	-0.27	0.57	0.30	0.81	0.84	0.03	TB
1.48	0.08	0.47	0.58	-0.53	-0.20	-0.23	-0.25	0.00	0.58	1.12	0.77	-0.53	1.47	-0.22	0.47	TB
0.33	-0.10	0.18	0.47	0.82	0.23	0.23	0.23	0.05	0.54	0.44	0.67	0.60	0.92	-0.17	0.66	Septic
-1.12	0.54	0.65	0.04	0.04	1.88	0.27	-0.03	0.88	0.09	-0.94	0.93	0.81	1.12	1.32	-0.28	Septic
0.40	1.20	0.96	0.80	0.23	0.63	0.76	0.02	1.01	0.40	0.28	0.34	0.28	-0.14	0.97	-0.37	CD
0.40	1.74	0.72	0.89	-1.01	-0.64	1.12	0.76	1.66	0.64	0.57	0.18	-0.71	-0.50	0.68	0.68	CA
0.17	0.35	0.86	0.53	0.39	1.39	0.17	-0.45	0.49	-0.20	0.15	0.80	0.07	0.83	0.87	0.11	Septic
0.05	0.42	0.39	0.38	0.34	1.47	0.09	0.24	0.21	0.27	-0.22	0.56	0.29	0.97	0.74	0.12	Septic
-0.02	1.02	0.31	0.45	0.37	0.07	0.44	0.52	0.97	0.47	0.49	0.19	0.92	-0.05	0.53	0.30	CA
0.40	0.41	0.91	0.49	-0.49	1.66	-0.14	-0.76	0.24	0.20	-0.28	1.34	0.20	1.18	0.82	-0.28	Septic
1.27	0.30	0.07	0.50	-0.76	-0.56	0.94	1.01	-0.31	0.89	1.67	0.77	-0.99	0.65	-0.51	1.03	HVD
0.40	1.29	1.11	1.26	-2.04	0.13	0.85	0.31	1.29	0.69	0.72	1.01	-0.86	0.39	0.79	-0.01	CA
0.49	0.36	0.83	0.49	-0.82	1.48	0.21	-0.15	0.49	0.40	-0.74	0.83	-0.24	1.39	1.24	-0.10	Septic
1.45	-0.30	0.66	0.78	0.80	1.28	-0.77	0.15	-0.65	0.69	1.21	0.82	0.96	-1.79	0.39	0.73	Septic
-0.36	0.72	0.69	0.42	0.26	1.76	-0.12	-0.59	0.70	0.03	-0.77	1.03	0.62	1.07	1.03	-0.57	Septic
-0.10	0.43	0.39	0.41	-0.27	1.84	0.16	-0.37	-0.86	0.12	-0.45	1.10	0.80	2.02	0.64	-0.33	Septic
-0.16	0.00	0.83	0.45	-0.12	1.85	-0.37	-0.70	0.40	0.08	-0.46	1.36	0.63	1.67	1.24	-1.07	Septic
-0.54	0.04	0.56	0.42	-0.12	2.03	-0.10	-0.50	0.34	-0.14	-0.48	0.99	1.15	1.46	0.69	-0.25	Septic
0.67	-0.22	0.56	0.52	0.45	1.26	-0.52	-0.46	-0.20	0.31	0.62	0.59	0.45	1.05	0.86	0.05	Septic
0.40	0.36	-0.66	0.00	0.51	0.16	1.04	1.57	0.03	0.32	0.60	-0.20	0.43	0.08	-0.05	1.55	HVD
0.96	1.18	0.74	0.54	-0.72	-0.38	0.75	0.35	1.76	0.76	0.74	0.40	-0.51	0.03	0.65	-0.04	CD
0.54	0.94	0.57	0.81	-0.61	-0.01	0.96	0.72	1.03	0.64	0.06	0.39	-0.08	0.19	-0.04	0.39	CA
1.06	0.08	0.39	0.53	1.12	-0.60	0.35	0.74	-0.67	0.86	0.65	0.49	0.25	0.59	-0.83	1.07	HVD
-0.15	-0.10	0.55	0.43	0.06	1.50	0.06	0.02	0.64	0.14	-0.09	0.74	0.15	0.93	1.17	-0.30	Septic
0.46	0.01	0.36	0.33	-0.50	0.76	-0.19	0.31	0.50	0.50	0.44	0.93	0.31	0.81	0.60	0.10	Septic
0.01	-0.05	0.77	0.34	-0.10	1.56	-0.28	-0.58	0.70	0.26	-0.37	1.28	0.51	1.40	1.12	-0.64	Septic
0.09	0.07	0.36	0.71	0.54	0.66	-0.17	0.13	0.08	0.65	0.26	0.79	0.42	1.02	0.37	-0.22	TB
1.35	-0.35	0.45	0.75	-0.08	-0.45	0.65	0.42	-0.44	1.12	0.99	0.62	-0.46	1.00	-0.56	0.13	TB
0.98	0.45	0.25	0.47	-0.49	0.15	0.25	-0.02	0.07	0.35	0.17	0.57	1.17	0.34	-0.31	1.08	TB
1.04	0.10	0.66	0.64	0.76	-0.96	-0.43	-0.06	-0.07	0.75	1.43	0.90	-0.27	0.97	-0.32	0.61	TB
-0.35	0.63	0.04	0.18	0.45	1.55	0.44	-0.25	0.53	0.04	-0.21	0.99	0.59	1.23	1.09	-0.85	Septic
0.56	0.29	0.46	0.46	0.61	0.22	0.40	0.61	0.02	0.55	0.61	0.35	0.88	-0.01	0.13	0.67	TB
0.84	0.75	0.45	0.64	-0.72	-0.57	0.96	0.96	0.53	0.92	0.98	0.04	-0.54	-0.11	0.09	1.14	HVD
0.55	0.26	0.09	-0.01	-0.39	-0.39	1.01	1.35	-0.13	0.89	0.48	0.29	-0.16	0.78	0.17	1.36	HVD
0.82	-0.29	0.90	0.57	0.26	0.57	-0.59	-1.06	0.73	0.43	0.73	1.29	0.01	0.66	0.94	0.10	CD
-0.07	1.31	1.04	0.78	-0.57	0.48	0.17	-0.08	1.26	0.29	0.01	1.00	-0.26	0.67	0.83	0.01	CD
0.85	-0.13	0.14	0.27	0.22	0.36	0.03	0.59	-0.28	-0.01	0.49	0.43	0.54	0.96	-0.36	1.21	TB
-1.04	1.25	0.85	0.94	0.30	0.43	0.83	-0.17	0.94	0.96	0.30	0.76	-0.32	0.52	0.68	-0.04	CD
-0.77	0.18	0.67	0.34	-0.02	2.07	-0.22	-1.09	0.59	-0.08	-0.68	1.23	1.23	1.45	1.89	-1.41	Septic
0.00	0.56	0.94	0.57	-0.65	1.22	0.33	-0.09	1.16	0.44	0.34	0.90	0.62	0.57	1.10	-0.60	CD
-0.19	0.56	0.53	0.65	-0.17	0.97	0.06	-0.26	0.54	0.17	-0.16	1.02	0.61	1.45	0.93	-1.09	Septic
0.08	0.42	0.46	0.47	0.51	1.34	-0.11	-0.14	0.70	0.05	-0.37	0.87	0.22	0.84	1.13	-0.09	CD
-0.20	0.78	0.28	0.39	0.11	0.30	0.76	1.25	0.61	0.69	-0.14	0.04	0.52	0.56	0.51	0.36	CA
0.40	-0.06	0.57	-0.35	1.03	2.40	-1.42	-1.46	-0.37	-0.42	-0.08	0.39	1.27	1.32	1.45	0.30	Septic
-0.12	-0.31	1.25	1.16	0.06	2.11	-0.47	-0.84	-1.24	0.20	-0.59	2.15	-0.59	2.56	0.82	-1.15	Septic
1.02	0.20	0.59	0.60	0.17	-0.79	0.14	-0.09	0.35	0.56	1.00	0.85	-0.40	0.90	-0.07	0.79	TB
1.34	0.48	0.84	0.63	-0.17	-1.43	-0.32	-0.59	0.04	0.19	0.17	1.33	-0.55	2.05	-0.73	0.90	TB
0.32	-0.79	1.35	0.73	0.83	-0.72	-0.09	1.02	-0.75	0.78	0.19	1.41	0.02	1.07	-0.52	1.24	TB
-0.09	0.42	0.58	0.45	-0.32	0.99	0.40	0.29	0.41	0.39	0.48	0.65	0.14	0.95	0.73	0.12	Septic
-0.07	0.21	0.56	0.37	0.38	0.69	0.19	0.03	0.60	0.42	0.21	0.84	0.09	0.76	0.82	0.10	CD
-0.20	0.44	0.85	0.33	-0.64	1.16	0.05	0.28	0.71	0.23	-0.20	0.95	0.38	0.90	0.99	-0.08	CD
-0.12	1.42	0.55	0.57	-0.43	0.48	0.80	0.46	1.24	0.56	0.11	0.39	-0.26	0.07	1.00	0.07	CA
1.03	0.74	0.48	0.81	-1.42	-0.25	0.97	0.87	0.00	1.20	1.67	0.15	-0.95	0.52	-0.27	0.91	HVD
-0.18	0.11	1.29	-0.46	0.01	1.71	0.01	-0.27	0.01	-0.08	-0.67	1.52	0.65	1.75	0.74	-0.11	Septic
0.76	0.01	0.11	0.30	0.47	-0.07	0.47	1.19	-0.23	0.20	0.34	0.26	0.66	0.71	-0.28	0.98	TB
-0.04	0.10	0.42	0.19	0.17	1.26	0.32	-0.02	0.97	0.08	-0.09	0.94	0.35	0.93	0.59	-0.08	Septic
1.14	-0.47	0.96	0.40	1.48	-0.11	-0.20	0.08	-0.85	0.25	0.66	0.77	0.49	0.93	-0.47	0.57	TB
0.40	0.73	0.42	0.48	-0.08	0.74	0.45	0.42	1.40	0.31	0.48	0.33	-0.02	-0.12	1.05	-0.14	CD
0.40	0.08	0.42	0.39	-0.55	0.93	0.58	0.45	0.59	0.08	0.35	1.10	0.28	0.79	0.46	-0.01	CD
0.16	0.35	0.39	0.67	-0.41	1.32	-0.21	-0.33	0.24	0.09	-0.18	0.98	0.49	1.57	0.67	-0.13	Septic
0.27	1.13	0.48	0.66	0.20	-0.85	0.71	0.84	1.03	0.37	0.56	0.13	0.09	0.07	0.45	0.45	CA
0.40	-0.03	0.60	-0.02	0.52	1.95	-0.39	0.01	-0.44	-0.03	0.17	1.01	0.95	0.94	1.00	-0.13	Septic
0.40	0.61	0.86	0.66	0.04	-0.57	0.99	0.85	1.01	0.70	0.42	0.53	-0.53	-0.08	0.34	0.58	CD
0.40	0.76	0.31	0.37	0.45	0.27	1.34	1.49	-0.32	0.68	0.41	0.14	0.22	-1.10	-0.02	1.18	HVD
0.40	0.34	0.34	0.03	0.73	1.77	0.01	-0.28	0.43	-0.50	0.07	0.70	0.65	0.75	1.28	-0.45	CD
0.35	0.06	1.40	0.69	0.63	2.30	-0.47	-0.91	0.21	0.15	-0.20	1.63	0.99	-1.13	1.72	0.27	CD
-0.17	0.12	0.72	0.44	-0.22	1.78	-0.22	-0.53	0.59	0.09	-0.76	1.49	-0.03	1.52	1.19	-0.43	Septic
-0.43	0.45	0.75	0.46	-0.68	1.70	0.06	-0.32	0.83	0.16	-0.26	1.20	0.24	1.32	1.39	-0.84	Septic
0.07	-0.31	1.01	0.31	-0.25	1.92	-0.18	-0.54	0.06	0.04	-0.31	1.28	0.41	1.37	0.88	-0.20	Septic
0.47	0.95	0.64	0.83	0.25	0.13	0.20	0.32	0.84	0.81	1.03	0.30	-0.36	-0.22	0.86	0.13	CA
0.26	0.37	1.18	0.37	0.20	-0.09	-0.11	-0.25	0.22	0.06	0.00	1.19	0.49	1.51	0.24	0.09	Septic
1.41	-0.64	-0.49	-0.69	0.41	-0.16	0.30	1.75	-0.71	0.33	0.92	0.01	0.83	0.70	-0.07	1.82	HVD
0.56	1.15	-0.10	0.58	0.15	-0.05	0.97	0.42	0.60	0.73	1.04	0.08	0.51	0.46	-0.54	0.34	CA
0.17	0.92	0.90	0.89	-0.04	0.44	0.94	0.11	1.50	0.31	0.22	-0.05	0.27	-0.45	0.89	-0.05	CD
0.76	0.16	-0.12	0.48	0.29	0.29	0.04	-0.72	0.84	0.28	0.82	1.02	-0.32	0.66	0.91	-0.17	CD
-0.50	0.34	0.53	0.80	0.29	2.03	-0.38	-0.43	0.65	0.29	-0.30	1.20	0.66	1.34	1.84	-1.23	Septic
-0.47	0.25	0.64	0.51	-0.34	2.02	-0.04	-0.79	0.86	-0.04	-0.60	1.17	0.72	1.25	1.28	-0.50	Septic
0.54	1.17	0.62	0.77	-0.39	-0.09	0.74	0.52	1.01	0.69	0.57	0.55	-0.64	0.05	0.28	0.52	CA
0.01	0.70	0.63	0.35	-0.14	1.29	0.62	0.45	0.70	0.34	-0.43	0.66	0.48	0.51	1.14	0.18	Septic
0.92	1.35	0.57	0.12	-0.42	-0.28	0.31	-0.32	1.69	0.48	0.40	0.65	-0.14	0.19	1.21	-0.14	CD
0.40	-0.08	0.59	0.36	0.78	0.43	0.59	0.30	0.56	0.38	0.27	0.51	0.42	0.27	0.31	0.26	CA
-0.39	1.50	0.22	0.98	-0.34	-0.18	1.20	0.82	1.41	0.74	0.56	-0.18	0.37	-0.27	0.61	0.14	CA
0.83	1.17	0.48	-0.20	-0.20	0.36	0.19	-0.18	1.98	0.08	0.63	0.13	-0.06	-0.31	1.54	0.17	CD
0.40	0.09	0.67	0.83	-0.82	0.69	0.23	-0.03	0.29	0.61	0.72	1.16	0.29	0.84	0.44	0.25	Septic
0.65	0.25	-0.26	0.25	0.67	1.77	-0.37	-0.75	1.19	0.22	0.16	-0.13	1.11	0.35	1.59	-0.57	TB
0.06	0.48	0.48	0.44	0.03	0.68	0.41	0.35	0.79	0.04	0.19	0.61	0.15	0.53	1.38	-0.31	CD
0.09	0.49	0.63	0.31	-0.20	1.69	0.20	-0.17	0.17	0.12	0.13	0.83	0.49	0.47	1.12	0.08	Septic
-0.29	0.12	0.55	0.06	0.18	2.26	-0.46	-0.85	0.36	-0.15	-0.44	0.93	1.09	0.79	1.45	-0.18	Septic
0.40	0.54	0.47	0.04	0.61	-0.38	-0.23	-0.17	0.28	0.12	-0.31	0.46	0.06	1.53	-0.09	1.06	TB
-0.04	1.15	1.14	1.08	-0.44	0.85	0.79	0.37	1.37	0.56	0.05	0.46	-0.08	-0.08	1.23	-0.54	CD
-0.49	0.84	0.90	0.74	-0.56	2.29	0.21	-0.60	1.22	0.13	-0.82	0.19	0.13	1.28	2.01	-1.14	Septic
0.66	0.26	0.16	0.57	0.45	0.05	0.31	0.23	0.08	0.56	0.58	0.84	-0.08	0.79	0.05	0.39	Septic
0.23	0.69	0.75	0.54	0.18	1.30	0.55	0.24	0.64	0.33	0.08	0.94	0.12	-1.02	0.93	0.38	CD
0.40	0.38	0.43	0.48	0.32	-0.24	0.64	0.92	0.17	0.49	0.60	0.40	0.50	0.38	-0.54	1.08	HVD
